ProDataCSV

Title: Mon Mar 18 16:47:24 2024

Remarks:
#User: SX User
#Date: 2024/03/18
#HV (Absorbance channel): 238.586
#Samples per point: 8
#Sample period: 12.5 us
#Temperature: 19.87 C
#Cell type: Stopped Flow
#Pathlength: 10

Last Modified: Mon Mar 18 17:16:42 2024 by unknown.

Options:

Available Dimensions:,3
Time,1000 time points over 0.1s,linear,oversampled,external trigger,pressure hold in operation
0.0266,238.586,238.586,238.586,238.586,238.586
0.0267,238.586,238.586,238.586,238.586,238.586
0.0268,238.586,238.586,238.586,238.586,238.586
0.0269,238.586,238.586,238.586,238.586,238.586
0.027,238.586,238.586,238.586,238.586,238.586
0.0271,238.586,238.586,238.586,238.586,238.586
0.0272,238.586,238.586,238.586,238.586,238.586
0.0273,238.586,238.586,238.586,238.586,238.586
0.0274,238.586,238.586,238.586,238.586,238.586
0.0275,238.586,238.586,238.586,238.586,238.586
0.0276,238.586,238.586,238.586,238.586,238.586
0.0277,238.586,238.586,238.586,238.586,238.586
0.0278,238.586,238.586,238.586,238.586,238.586
0.0279,238.586,238.586,238.586,238.586,238.586
0.028,238.586,238.586,238.586,238.586,238.586
0.0281,238.586,238.586,238.586,238.586,238.586
0.0282,238.586,238.586,238.586,238.586,238.586
0.0283,238.586,238.586,238.586,238.586,238.586
0.0284,238.586,238.586,238.586,238.586,238.586
0.0285,238.586,238.586,238.586,238.586,238.586
0.0286,238.586,238.586,238.586,238.586,238.586
0.0287,238.586,238.586,238.586,238.586,238.586
0.0288,238.586,238.586,238.586,238.586,238.586
0.0289,238.586,238.586,238.586,238.586,238.586
0.029,238.586,238.586,238.586,238.586,238.586
0.0291,238.586,238.586,238.586,238.586,238.586
0.0292,238.586,238.586,238.586,238.586,238.586
0.0293,238.586,238.586,238.586,238.586,238.586
0.0294,238.586,238.586,238.586,238.586,238.586
0.0295,238.586,238.586,238.586,238.586,238.586
0.0296,238.586,238.586,238.586,238.586,238.586
0.0297,238.586,238.586,238.586,238.586,238.586
0.0298,238.586,238.586,238.586,238.586,238.586
0.0299,238.586,238.586,238.586,238.586,238.586
0.03,238.586,238.586,238.586,238.586,238.586
0.0301,238.586,238.586,238.586,238.586,238.586
0.0302,238.586,238.586,238.586,238.586,238.586
0.0303,238.586,238.586,238.586,238.586,238.586
0.0304,238.586,238.586,238.586,238.586,238.586
0.0305,238.586,238.586,238.586,238.586,238.586
0.0306,238.586,238.586,238.586,238.586,238.586
0.0307,238.586,238.586,238.586,238.586,238.586
0.0308,238.586,238.586,238.586,238.586,238.586
0.0309,238.586,238.586,238.586,238.586,238.586
0.031,238.586,238.586,238.586,238.586,238.586
0.0311,238.586,238.586,238.586,238.586,238.586
0.0312,238.586,238.586,238.586,238.586,238.586
0.0313,238.586,238.586,238.586,238.586,238.586
0.0314,238.586,238.586,238.586,238.586,238.586
0.0315,238.586,238.586,238.586,238.586,238.586
0.0316,238.586,238.586,238.586,238.586,238.586
0.0317,238.586,238.586,238.586,238.586,238.586
0.0318,238.586,238.586,238.586,238.586,238.586
0.0319,238.586,238.586,238.586,238.586,238.586
0.032,238.586,238.586,238.586,238.586,238.586
0.0321,238.586,238.586,238.586,238.586,238.586
0.0322,238.586,238.586,238.586,238.586,238.586
0.0323,238.586,238.586,238.586,238.586,238.586
0.0324,238.586,238.586,238.586,238.586,238.586
0.0325,238.586,238.586,238.586,238.586,238.586
0.0326,238.586,238.586,238.586,238.586,238.586
0.0327,238.586,238.586,238.586,238.586,238.586
0.0328,238.586,238.586,238.586,238.586,238.586
0.0329,238.586,238.586,238.586,238.586,238.586
0.033,238.586,238.586,238.586,238.586,238.586
0.0331,238.586,238.586,238.586,238.586,238.586
0.0332,238.586,238.586,238.586,238.586,238.586
0.0333,238.586,238.586,238.586,238.586,238.586
0.0334,238.586,238.586,238.586,238.586,238.586
0.0335,238.586,238.586,238.586,238.586,238.586
0.0336,238.586,238.586,238.586,238.586,238.586
0.0337,238.586,238.586,238.586,238.586,238.586
0.0338,238.586,238.586,238.586,238.586,238.586
0.0339,238.586,238.586,238.586,238.586,238.586
0.034,238.586,238.586,238.586,238.586,238.586
0.0341,238.586,238.586,238.586,238.586,238.586
0.0342,238.586,238.586,238.586,238.586,238.586
0.0343,238.586,238.586,238.586,238.586,238.586
0.0344,238.586,238.586,238.586,238.586,238.586
0.0345,238.586,238.586,238.586,238.586,238.586
0.0346,238.586,238.586,238.586,238.586,238.586
0.0347,238.586,238.586,238.586,238.586,238.586
0.0348,238.586,238.586,238.586,238.586,238.586
0.0349,238.586,238.586,238.586,238.586,238.586
0.035,238.586,238.586,238.586,238.586,238.586
0.0351,238.586,238.586,238.586,238.586,238.586
0.0352,238.586,238.586,238.586,238.586,238.586
0.0353,238.586,238.586,238.586,238.586,238.586
0.0354,238.586,238.586,238.586,238.586,238.586
0.0355,238.586,238.586,238.586,238.586,238.586
0.0356,238.586,238.586,238.586,238.586,238.586
0.0357,238.586,238.586,238.586,238.586,238.586
0.0358,238.586,238.586,238.586,238.586,238.586
0.0359,238.586,238.586,238.586,238.586,238.586
0.036,238.586,238.586,238.586,238.586,238.586
0.0361,238.586,238.586,238.586,238.586,238.586
0.0362,238.586,238.586,238.586,238.586,238.586
0.0363,238.586,238.586,238.586,238.586,238.586
0.0364,238.586,238.586,238.586,238.586,238.586
0.0365,238.586,238.586,238.586,238.586,238.586
0.0366,238.586,238.586,238.586,238.586,238.586
0.0367,238.586,238.586,238.586,238.586,238.586
0.0368,238.586,238.586,238.586,238.586,238.586
0.0369,238.586,238.586,238.586,238.586,238.586
0.037,238.586,238.586,238.586,238.586,238.586
0.0371,238.586,238.586,238.586,238.586,238.586
0.0372,238.586,238.586,238.586,238.586,238.586
0.0373,238.586,238.586,238.586,238.586,238.586
0.0374,238.586,238.586,238.586,238.586,238.586
0.0375,238.586,238.586,238.586,238.586,238.586
0.0376,238.586,238.586,238.586,238.586,238.586
0.0377,238.586,238.586,238.586,238.586,238.586
0.0378,238.586,238.586,238.586,238.586,238.586
0.0379,238.586,238.586,238.586,238.586,238.586
0.038,238.586,238.586,238.586,238.586,238.586
0.0381,238.586,238.586,238.586,238.586,238.586
0.0382,238.586,238.586,238.586,238.586,238.586
0.0383,238.586,238.586,238.586,238.586,238.586
0.0384,238.586,238.586,238.586,238.586,238.586
0.0385,238.586,238.586,238.586,238.586,238.586
0.0386,238.586,238.586,238.586,238.586,238.586
0.0387,238.586,238.586,238.586,238.586,238.586
0.0388,238.586,238.586,238.586,238.586,238.586
0.0389,238.586,238.586,238.586,238.586,238.586
0.039,238.586,238.586,238.586,238.586,238.586
0.0391,238.586,238.586,238.586,238.586,238.586
0.0392,238.586,238.586,238.586,238.586,238.586
0.0393,238.586,238.586,238.586,238.586,238.586
0.0394,238.586,238.586,238.586,238.586,238.586
0.0395,238.586,238.586,238.586,238.586,238.586
0.0396,238.586,238.586,238.586,238.586,238.586
0.0397,238.586,238.586,238.586,238.586,238.586
0.0398,238.586,238.586,238.586,238.586,238.586
0.0399,238.586,238.586,238.586,238.586,238.586
0.04,238.586,238.586,238.586,238.586,238.586
0.0401,238.586,238.586,238.586,238.586,238.586
0.0402,238.586,238.586,238.586,238.586,238.586
0.0403,238.586,238.586,238.586,238.586,238.586
0.0404,238.586,238.586,238.586,238.586,238.586
0.0405,238.586,238.586,238.586,238.586,238.586
0.0406,238.586,238.586,238.586,238.586,238.586
0.0407,238.586,238.586,238.586,238.586,238.586
0.0408,238.586,238.586,238.586,238.586,238.586
0.0409,238.586,238.586,238.586,238.586,238.586
0.041,238.586,238.586,238.586,238.586,238.586
0.0411,238.586,238.586,238.586,238.586,238.586
0.0412,238.586,238.586,238.586,238.586,238.586
0.0413,238.586,238.586,238.586,238.586,238.586
0.0414,238.586,238.586,238.586,238.586,238.586
0.0415,238.586,238.586,238.586,238.586,238.586
0.0416,238.586,238.586,238.586,238.586,238.586
0.0417,238.586,238.586,238.586,238.586,238.586
0.0418,238.586,238.586,238.586,238.586,238.586
0.0419,238.586,238.586,238.586,238.586,238.586
0.042,238.586,238.586,238.586,238.586,238.586
0.0421,238.586,238.586,238.586,238.586,238.586
0.0422,238.586,238.586,238.586,238.586,238.586
0.0423,238.586,238.586,238.586,238.586,238.586
0.0424,238.586,238.586,238.586,238.586,238.586
0.0425,238.586,238.586,238.586,238.586,238.586
0.0426,238.586,238.586,238.586,238.586,238.586
0.0427,238.586,238.586,238.586,238.586,238.586
0.0428,238.586,238.586,238.586,238.586,238.586
0.0429,238.586,238.586,238.586,238.586,238.586
0.043,238.586,238.586,238.586,238.586,238.586
0.0431,238.586,238.586,238.586,238.586,238.586
0.0432,238.586,238.586,238.586,238.586,238.586
0.0433,238.586,238.586,238.586,238.586,238.586
0.0434,238.586,238.586,238.586,238.586,238.586
0.0435,238.586,238.586,238.586,238.586,238.586
0.0436,238.586,238.586,238.586,238.586,238.586
0.0437,238.586,238.586,238.586,238.586,238.586
0.0438,238.586,238.586,238.586,238.586,238.586
0.0439,238.586,238.586,238.586,238.586,238.586
0.044,238.586,238.586,238.586,238.586,238.586
0.0441,238.586,238.586,238.586,238.586,238.586
0.0442,238.586,238.586,238.586,238.586,238.586
0.0443,238.586,238.586,238.586,238.586,238.586
0.0444,238.586,238.586,238.586,238.586,238.586
0.0445,238.586,238.586,238.586,238.586,238.586
0.0446,238.586,238.586,238.586,238.586,238.586
0.0447,238.586,238.586,238.586,238.586,238.586
0.0448,238.586,238.586,238.586,238.586,238.586
0.0449,238.586,238.586,238.586,238.586,238.586
0.045,238.586,238.586,238.586,238.586,238.586
0.0451,238.586,238.586,238.586,238.586,238.586
0.0452,238.586,238.586,238.586,238.586,238.586
0.0453,238.586,238.586,238.586,238.586,238.586
0.0454,238.586,238.586,238.586,238.586,238.586
0.0455,238.586,238.586,238.586,238.586,238.586
0.0456,238.586,238.586,238.586,238.586,238.586
0.0457,238.586,238.586,238.586,238.586,238.586
0.0458,238.586,238.586,238.586,238.586,238.586
0.0459,238.586,238.586,238.586,238.586,238.586
0.046,238.586,238.586,238.586,238.586,238.586
0.0461,238.586,238.586,238.586,238.586,238.586
0.0462,238.586,238.586,238.586,238.586,238.586
0.0463,238.586,238.586,238.586,238.586,238.586
0.0464,238.586,238.586,238.586,238.586,238.586
0.0465,238.586,238.586,238.586,238.586,238.586
0.0466,238.586,238.586,238.586,238.586,238.586
0.0467,238.586,238.586,238.586,238.586,238.586
0.0468,238.586,238.586,238.586,238.586,238.586
0.0469,238.586,238.586,238.586,238.586,238.586
0.047,238.586,238.586,238.586,238.586,238.586
0.0471,238.586,238.586,238.586,238.586,238.586
0.0472,238.586,238.586,238.586,238.586,238.586
0.0473,238.586,238.586,238.586,238.586,238.586
0.0474,238.586,238.586,238.586,238.586,238.586
0.0475,238.586,238.586,238.586,238.586,238.586
0.0476,238.586,238.586,238.586,238.586,238.586
0.0477,238.586,238.586,238.586,238.586,238.586
0.0478,238.586,238.586,238.586,238.586,238.586
0.0479,238.586,238.586,238.586,238.586,238.586
0.048,238.586,238.586,238.586,238.586,238.586
0.0481,238.586,238.586,238.586,238.586,238.586
0.0482,238.586,238.586,238.586,238.586,238.586
0.0483,238.586,238.586,238.586,238.586,238.586
0.0484,238.586,238.586,238.586,238.586,238.586
0.0485,238.586,238.586,238.586,238.586,238.586
0.0486,238.586,238.586,238.586,238.586,238.586
0.0487,238.586,238.586,238.586,238.586,238.586
0.0488,238.586,238.586,238.586,238.586,238.586
0.0489,238.586,238.586,238.586,238.586,238.586
0.049,238.586,238.586,238.586,238.586,238.586
0.0491,238.586,238.586,238.586,238.586,238.586
0.0492,238.586,238.586,238.586,238.586,238.586
0.0493,238.586,238.586,238.586,238.586,238.586
0.0494,238.586,238.586,238.586,238.586,238.586
0.0495,238.586,238.586,238.586,238.586,238.586
0.0496,238.586,238.586,238.586,238.586,238.586
0.0497,238.586,238.586,238.586,238.586,238.586
0.0498,238.586,238.586,238.586,238.586,238.586
0.0499,238.586,238.586,238.586,238.586,238.586
0.05,238.586,238.586,238.586,238.586,238.586
0.0501,238.586,238.586,238.586,238.586,238.586
0.0502,238.586,238.586,238.586,238.586,238.586
0.0503,238.586,238.586,238.586,238.586,238.586
0.0504,238.586,238.586,238.586,238.586,238.586
0.0505,238.586,238.586,238.586,238.586,238.586
0.0506,238.586,238.586,238.586,238.586,238.586
0.0507,238.586,238.586,238.586,238.586,238.586
0.0508,238.586,238.586,238.586,238.586,238.586
0.0509,238.586,238.586,238.586,238.586,238.586
0.051,238.586,238.586,238.586,238.586,238.586
0.0511,238.586,238.586,238.586,238.586,238.586
0.0512,238.586,238.586,238.586,238.586,238.586
0.0513,238.586,238.586,238.586,238.586,238.586
0.0514,238.586,238.586,238.586,238.586,238.586
0.0515,238.586,238.586,238.586,238.586,238.586
0.0516,238.586,238.586,238.586,238.586,238.586
0.0517,238.586,238.586,238.586,238.586,238.586
0.0518,238.586,238.586,238.586,238.586,238.586
0.0519,238.586,238.586,238.586,238.586,238.586
0.052,238.586,238.586,238.586,238.586,238.586
0.0521,238.586,238.586,238.586,238.586,238.586
0.0522,238.586,238.586,238.586,238.586,238.586
0.0523,238.586,238.586,238.586,238.586,238.586
0.0524,238.586,238.586,238.586,238.586,238.586
0.0525,238.586,238.586,238.586,238.586,238.586
0.0526,238.586,238.586,238.586,238.586,238.586
0.0527,238.586,238.586,238.586,238.586,238.586
0.0528,238.586,238.586,238.586,238.586,238.586
0.0529,238.586,238.586,238.586,238.586,238.586
0.053,238.586,238.586,238.586,238.586,238.586
0.0531,238.586,238.586,238.586,238.586,238.586
0.0532,238.586,238.586,238.586,238.586,238.586
0.0533,238.586,238.586,238.586,238.586,238.586
0.0534,238.586,238.586,238.586,238.586,238.586
0.0535,238.586,238.586,238.586,238.586,238.586
0.0536,238.586,238.586,238.586,238.586,238.586
0.0537,238.586,238.586,238.586,238.586,238.586
0.0538,238.586,238.586,238.586,238.586,238.586
0.0539,238.586,238.586,238.586,238.586,238.586
0.054,238.586,238.586,238.586,238.586,238.586
0.0541,238.586,238.586,238.586,238.586,238.586
0.0542,238.586,238.586,238.586,238.586,238.586
0.0543,238.586,238.586,238.586,238.586,238.586
0.0544,238.586,238.586,238.586,238.586,238.586
0.0545,238.586,238.586,238.586,238.586,238.586
0.0546,238.586,238.586,238.586,238.586,238.586
0.0547,238.586,238.586,238.586,238.586,238.586
0.0548,238.586,238.586,238.586,238.586,238.586
0.0549,238.586,238.586,238.586,238.586,238.586
0.055,238.586,238.586,238.586,238.586,238.586
0.0551,238.586,238.586,238.586,238.586,238.586
0.0552,238.586,238.586,238.586,238.586,238.586
0.0553,238.586,238.586,238.586,238.586,238.586
0.0554,238.586,238.586,238.586,238.586,238.586
0.0555,238.586,238.586,238.586,238.586,238.586
0.0556,238.586,238.586,238.586,238.586,238.586
0.0557,238.586,238.586,238.586,238.586,238.586
0.0558,238.586,238.586,238.586,238.586,238.586
0.0559,238.586,238.586,238.586,238.586,238.586
0.056,238.586,238.586,238.586,238.586,238.586
0.0561,238.586,238.586,238.586,238.586,238.586
0.0562,238.586,238.586,238.586,238.586,238.586
0.0563,238.586,238.586,238.586,238.586,238.586
0.0564,238.586,238.586,238.586,238.586,238.586
0.0565,238.586,238.586,238.586,238.586,238.586
0.0566,238.586,238.586,238.586,238.586,238.586
0.0567,238.586,238.586,238.586,238.586,238.586
0.0568,238.586,238.586,238.586,238.586,238.586
0.0569,238.586,238.586,238.586,238.586,238.586
0.057,238.586,238.586,238.586,238.586,238.586
0.0571,238.586,238.586,238.586,238.586,238.586
0.0572,238.586,238.586,238.586,238.586,238.586
0.0573,238.586,238.586,238.586,238.586,238.586
0.0574,238.586,238.586,238.586,238.586,238.586
0.0575,238.586,238.586,238.586,238.586,238.586
0.0576,238.586,238.586,238.586,238.586,238.586
0.0577,238.586,238.586,238.586,238.586,238.586
0.0578,238.586,238.586,238.586,238.586,238.586
0.0579,238.586,238.586,238.586,238.586,238.586
0.058,238.586,238.586,238.586,238.586,238.586
0.0581,238.586,238.586,238.586,238.586,238.586
0.0582,238.586,238.586,238.586,238.586,238.586
0.0583,238.586,238.586,238.586,238.586,238.586
0.0584,238.586,238.586,238.586,238.586,238.586
0.0585,238.586,238.586,238.586,238.586,238.586
0.0586,238.586,238.586,238.586,238.586,238.586
0.0587,238.586,238.586,238.586,238.586,238.586
0.0588,238.586,238.586,238.586,238.586,238.586
0.0589,238.586,238.586,238.586,238.586,238.586
0.059,238.586,238.586,238.586,238.586,238.586
0.0591,238.586,238.586,238.586,238.586,238.586
0.0592,238.586,238.586,238.586,238.586,238.586
0.0593,238.586,238.586,238.586,238.586,238.586
0.0594,238.586,238.586,238.586,238.586,238.586
0.0595,238.586,238.586,238.586,238.586,238.586
0.0596,238.586,238.586,238.586,238.586,238.586
0.0597,238.586,238.586,238.586,238.586,238.586
0.0598,238.586,238.586,238.586,238.586,238.586
0.0599,238.586,238.586,238.586,238.586,238.586
0.06,238.586,238.586,238.586,238.586,238.586
0.0601,238.586,238.586,238.586,238.586,238.586
0.0602,238.586,238.586,238.586,238.586,238.586
0.0603,238.586,238.586,238.586,238.586,238.586
0.0604,238.586,238.586,238.586,238.586,238.586
0.0605,238.586,238.586,238.586,238.586,238.586
0.0606,238.586,238.586,238.586,238.586,238.586
0.0607,238.586,238.586,238.586,238.586,238.586
0.0608,238.586,238.586,238.586,238.586,238.586
0.0609,238.586,238.586,238.586,238.586,238.586
0.061,238.586,238.586,238.586,238.586,238.586
0.0611,238.586,238.586,238.586,238.586,238.586
0.0612,238.586,238.586,238.586,238.586,238.586
0.0613,238.586,238.586,238.586,238.586,238.586
0.0614,238.586,238.586,238.586,238.586,238.586
0.0615,238.586,238.586,238.586,238.586,238.586
0.0616,238.586,238.586,238.586,238.586,238.586
0.0617,238.586,238.586,238.586,238.586,238.586
0.0618,238.586,238.586,238.586,238.586,238.586
0.0619,238.586,238.586,238.586,238.586,238.586
0.062,238.586,238.586,238.586,238.586,238.586
0.0621,238.586,238.586,238.586,238.586,238.586
0.0622,238.586,238.586,238.586,238.586,238.586
0.0623,238.586,238.586,238.586,238.586,238.586
0.0624,238.586,238.586,238.586,238.586,238.586
0.0625,238.586,238.586,238.586,238.586,238.586
0.0626,238.586,238.586,238.586,238.586,238.586
0.0627,238.586,238.586,238.586,238.586,238.586
0.0628,238.586,238.586,238.586,238.586,238.586
0.0629,238.586,238.586,238.586,238.586,238.586
0.063,238.586,238.586,238.586,238.586,238.586
0.0631,238.586,238.586,238.586,238.586,238.586
0.0632,238.586,238.586,238.586,238.586,238.586
0.0633,238.586,238.586,238.586,238.586,238.586
0.0634,238.586,238.586,238.586,238.586,238.586
0.0635,238.586,238.586,238.586,238.586,238.586
0.0636,238.586,238.586,238.586,238.586,238.586
0.0637,238.586,238.586,238.586,238.586,238.586
0.0638,238.586,238.586,238.586,238.586,238.586
0.0639,238.586,238.586,238.586,238.586,238.586
0.064,238.586,238.586,238.586,238.586,238.586
0.0641,238.586,238.586,238.586,238.586,238.586
0.0642,238.586,238.586,238.586,238.586,238.586
0.0643,238.586,238.586,238.586,238.586,238.586
0.0644,238.586,238.586,238.586,238.586,238.586
0.0645,238.586,238.586,238.586,238.586,238.586
0.0646,238.586,238.586,238.586,238.586,238.586
0.0647,238.586,238.586,238.586,238.586,238.586
0.0648,238.586,238.586,238.586,238.586,238.586
0.0649,238.586,238.586,238.586,238.586,238.586
0.065,238.586,238.586,238.586,238.586,238.586
0.0651,238.586,238.586,238.586,238.586,238.586
0.0652,238.586,238.586,238.586,238.586,238.586
0.0653,238.586,238.586,238.586,238.586,238.586
0.0654,238.586,238.586,238.586,238.586,238.586
0.0655,238.586,238.586,238.586,238.586,238.586
0.0656,238.586,238.586,238.586,238.586,238.586
0.0657,238.586,238.586,238.586,238.586,238.586
0.0658,238.586,238.586,238.586,238.586,238.586
0.0659,238.586,238.586,238.586,238.586,238.586
0.066,238.586,238.586,238.586,238.586,238.586
0.0661,238.586,238.586,238.586,238.586,238.586
0.0662,238.586,238.586,238.586,238.586,238.586
0.0663,238.586,238.586,238.586,238.586,238.586
0.0664,238.586,238.586,238.586,238.586,238.586
0.0665,238.586,238.586,238.586,238.586,238.586
0.0666,238.586,238.586,238.586,238.586,238.586
0.0667,238.586,238.586,238.586,238.586,238.586
0.0668,238.586,238.586,238.586,238.586,238.586
0.0669,238.586,238.586,238.586,238.586,238.586
0.067,238.586,238.586,238.586,238.586,238.586
0.0671,238.586,238.586,238.586,238.586,238.586
0.0672,238.586,238.586,238.586,238.586,238.586
0.0673,238.586,238.586,238.586,238.586,238.586
0.0674,238.586,238.586,238.586,238.586,238.586
0.0675,238.586,238.586,238.586,238.586,238.586
0.0676,238.586,238.586,238.586,238.586,238.586
0.0677,238.586,238.586,238.586,238.586,238.586
0.0678,238.586,238.586,238.586,238.586,238.586
0.0679,238.586,238.586,238.586,238.586,238.586
0.068,238.586,238.586,238.586,238.586,238.586
0.0681,238.586,238.586,238.586,238.586,238.586
0.0682,238.586,238.586,238.586,238.586,238.586
0.0683,238.586,238.586,238.586,238.586,238.586
0.0684,238.586,238.586,238.586,238.586,238.586
0.0685,238.586,238.586,238.586,238.586,238.586
0.0686,238.586,238.586,238.586,238.586,238.586
0.0687,238.586,238.586,238.586,238.586,238.586
0.0688,238.586,238.586,238.586,238.586,238.586
0.0689,238.586,238.586,238.586,238.586,238.586
0.069,238.586,238.586,238.586,238.586,238.586
0.0691,238.586,238.586,238.586,238.586,238.586
0.0692,238.586,238.586,238.586,238.586,238.586
0.0693,238.586,238.586,238.586,238.586,238.586
0.0694,238.586,238.586,238.586,238.586,238.586
0.0695,238.586,238.586,238.586,238.586,238.586
0.0696,238.586,238.586,238.586,238.586,238.586
0.0697,238.586,238.586,238.586,238.586,238.586
0.0698,238.586,238.586,238.586,238.586,238.586
0.0699,238.586,238.586,238.586,238.586,238.586
0.07,238.586,238.586,238.586,238.586,238.586
0.0701,238.586,238.586,238.586,238.586,238.586
0.0702,238.586,238.586,238.586,238.586,238.586
0.0703,238.586,238.586,238.586,238.586,238.586
0.0704,238.586,238.586,238.586,238.586,238.586
0.0705,238.586,238.586,238.586,238.586,238.586
0.0706,238.586,238.586,238.586,238.586,238.586
0.0707,238.586,238.586,238.586,238.586,238.586
0.0708,238.586,238.586,238.586,238.586,238.586
0.0709,238.586,238.586,238.586,238.586,238.586
0.071,238.586,238.586,238.586,238.586,238.586
0.0711,238.586,238.586,238.586,238.586,238.586
0.0712,238.586,238.586,238.586,238.586,238.586
0.0713,238.586,238.586,238.586,238.586,238.586
0.0714,238.586,238.586,238.586,238.586,238.586
0.0715,238.586,238.586,238.586,238.586,238.586
0.0716,238.586,238.586,238.586,238.586,238.586
0.0717,238.586,238.586,238.586,238.586,238.586
0.0718,238.586,238.586,238.586,238.586,238.586
0.0719,238.586,238.586,238.586,238.586,238.586
0.072,238.586,238.586,238.586,238.586,238.586
0.0721,238.586,238.586,238.586,238.586,238.586
0.0722,238.586,238.586,238.586,238.586,238.586
0.0723,238.586,238.586,238.586,238.586,238.586
0.0724,238.586,238.586,238.586,238.586,238.586
0.0725,238.586,238.586,238.586,238.586,238.586
0.0726,238.586,238.586,238.586,238.586,238.586
0.0727,238.586,238.586,238.586,238.586,238.586
0.0728,238.586,238.586,238.586,238.586,238.586
0.0729,238.586,238.586,238.586,238.586,238.586
0.073,238.586,238.586,238.586,238.586,238.586
0.0731,238.586,238.586,238.586,238.586,238.586
0.0732,238.586,238.586,238.586,238.586,238.586
0.0733,238.586,238.586,238.586,238.586,238.586
0.0734,238.586,238.586,238.586,238.586,238.586
0.0735,238.586,238.586,238.586,238.586,238.586
0.0736,238.586,238.586,238.586,238.586,238.586
0.0737,238.586,238.586,238.586,238.586,238.586
0.0738,238.586,238.586,238.586,238.586,238.586
0.0739,238.586,238.586,238.586,238.586,238.586
0.074,238.586,238.586,238.586,238.586,238.586
0.0741,238.586,238.586,238.586,238.586,238.586
0.0742,238.586,238.586,238.586,238.586,238.586
0.0743,238.586,238.586,238.586,238.586,238.586
0.0744,238.586,238.586,238.586,238.586,238.586
0.0745,238.586,238.586,238.586,238.586,238.586
0.0746,238.586,238.586,238.586,238.586,238.586
0.0747,238.586,238.586,238.586,238.586,238.586
0.0748,238.586,238.586,238.586,238.586,238.586
0.0749,238.586,238.586,238.586,238.586,238.586
0.075,238.586,238.586,238.586,238.586,238.586
0.0751,238.586,238.586,238.586,238.586,238.586
0.0752,238.586,238.586,238.586,238.586,238.586
0.0753,238.586,238.586,238.586,238.586,238.586
0.0754,238.586,238.586,238.586,238.586,238.586
0.0755,238.586,238.586,238.586,238.586,238.586
0.0756,238.586,238.586,238.586,238.586,238.586
0.0757,238.586,238.586,238.586,238.586,238.586
0.0758,238.586,238.586,238.586,238.586,238.586
0.0759,238.586,238.586,238.586,238.586,238.586
0.076,238.586,238.586,238.586,238.586,238.586
0.0761,238.586,238.586,238.586,238.586,238.586
0.0762,238.586,238.586,238.586,238.586,238.586
0.0763,238.586,238.586,238.586,238.586,238.586
0.0764,238.586,238.586,238.586,238.586,238.586
0.0765,238.586,238.586,238.586,238.586,238.586
0.0766,238.586,238.586,238.586,238.586,238.586
0.0767,238.586,238.586,238.586,238.586,238.586
0.0768,238.586,238.586,238.586,238.586,238.586
0.0769,238.586,238.586,238.586,238.586,238.586
0.077,238.586,238.586,238.586,238.586,238.586
0.0771,238.586,238.586,238.586,238.586,238.586
0.0772,238.586,238.586,238.586,238.586,238.586
0.0773,238.586,238.586,238.586,238.586,238.586
0.0774,238.586,238.586,238.586,238.586,238.586
0.0775,238.586,238.586,238.586,238.586,238.586
0.0776,238.586,238.586,238.586,238.586,238.586
0.0777,238.586,238.586,238.586,238.586,238.586
0.0778,238.586,238.586,238.586,238.586,238.586
0.0779,238.586,238.586,238.586,238.586,238.586
0.078,238.586,238.586,238.586,238.586,238.586
0.0781,238.586,238.586,238.586,238.586,238.586
0.0782,238.586,238.586,238.586,238.586,238.586
0.0783,238.586,238.586,238.586,238.586,238.586
0.0784,238.586,238.586,238.586,238.586,238.586
0.0785,238.586,238.586,238.586,238.586,238.586
0.0786,238.586,238.586,238.586,238.586,238.586
0.0787,238.586,238.586,238.586,238.586,238.586
0.0788,238.586,238.586,238.586,238.586,238.586
0.0789,238.586,238.586,238.586,238.586,238.586
0.079,238.586,238.586,238.586,238.586,238.586
0.0791,238.586,238.586,238.586,238.586,238.586
0.0792,238.586,238.586,238.586,238.586,238.586
0.0793,238.586,238.586,238.586,238.586,238.586
0.0794,238.586,238.586,238.586,238.586,238.586
0.0795,238.586,238.586,238.586,238.586,238.586
0.0796,238.586,238.586,238.586,238.586,238.586
0.0797,238.586,238.586,238.586,238.586,238.586
0.0798,238.586,238.586,238.586,238.586,238.586
0.0799,238.586,238.586,238.586,238.586,238.586
0.08,238.586,238.586,238.586,238.586,238.586
0.0801,238.586,238.586,238.586,238.586,238.586
0.0802,238.586,238.586,238.586,238.586,238.586
0.0803,238.586,238.586,238.586,238.586,238.586
0.0804,238.586,238.586,238.586,238.586,238.586
0.0805,238.586,238.586,238.586,238.586,238.586
0.0806,238.586,238.586,238.586,238.586,238.586
0.0807,238.586,238.586,238.586,238.586,238.586
0.0808,238.586,238.586,238.586,238.586,238.586
0.0809,238.586,238.586,238.586,238.586,238.586
0.081,238.586,238.586,238.586,238.586,238.586
0.0811,238.586,238.586,238.586,238.586,238.586
0.0812,238.586,238.586,238.586,238.586,238.586
0.0813,238.586,238.586,238.586,238.586,238.586
0.0814,238.586,238.586,238.586,238.586,238.586
0.0815,238.586,238.586,238.586,238.586,238.586
0.0816,238.586,238.586,238.586,238.586,238.586
0.0817,238.586,238.586,238.586,238.586,238.586
0.0818,238.586,238.586,238.586,238.586,238.586
